ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,resp_pkts,anon_orig,anon_resp
1577405183.656713,CEDjYC4s4cswg5kdJb,123.135.127.85,46494,181.209.189.156,22,tcp,-,0.252816,0,0,RSTO,2,1,none,vt
1577405196.469592,CHvjU914oghkSHFb9c,123.135.127.85,46494,181.209.189.240,22,tcp,-,0.257982,0,0,RSTO,2,1,none,vt
1577405251.603157,C77Ntl1HqzuUcqmbwc,123.135.127.85,46494,181.209.189.239,22,tcp,-,0.25055,0,0,RSTO,2,1,none,vt
1577405252.963487,C1DlFx1hKCPdz3xT8f,123.135.127.85,46494,181.209.189.241,22,tcp,-,0.256003,0,0,RSTO,2,1,none,vt
1577406613.361797,CVirqh4ni9EHTsMI53,123.135.127.85,46494,181.209.97.223,22,tcp,-,0.252367,0,0,RSTO,2,1,none,vt
1577407123.885359,CmBwNS3T0GJbxMk5Od,123.135.127.85,46494,181.209.252.135,22,tcp,-,0.244108,0,0,RSTO,2,1,none,vt
1577408507.216445,CSlkXp1G86AjQP2old,123.135.127.85,46494,181.209.188.245,22,tcp,-,0.270238,0,0,RSTO,2,1,none,vt
1577409991.844428,CJcR9x4jdLt8LgeDA9,123.135.127.85,46494,192.81.228.221,22,tcp,-,0.27487,0,0,RSTO,2,1,none,vt
1577409993.224808,CuhlPE4k7Gt1aZsUXi,123.135.127.85,46494,192.81.228.235,22,tcp,-,3.293537,0,0,RSTO,2,3,none,vt
1577410037.82905,CjIIvd2fQ3sqDyG1qb,123.135.127.85,46494,192.81.228.218,22,tcp,-,0.274108,0,0,RSTO,2,1,none,vt
1577410074.444115,CynjKg2UtWUsdHBlJ6,123.135.127.85,46494,192.81.207.237,22,tcp,-,0.268429,0,0,RSTO,2,1,none,vt
1577412521.758678,CJIRME3AbJm4GTj873,123.135.127.85,46494,181.209.231.111,22,tcp,-,0.268715,0,0,RSTO,2,1,none,vt
1577412615.087485,CtIvmC3fZe0XeT2VG9,123.135.127.85,46494,181.209.10.143,22,tcp,-,0.284407,0,0,RSTO,2,1,none,vt
1577412636.165026,CHYTfA2lJ83C1TBbwb,123.135.127.85,46494,181.209.10.141,22,tcp,-,0.290375,0,0,RSTO,2,1,none,vt
1577412652.14927,C3kjBWLFmJk8y20rf,123.135.127.85,46494,181.209.10.238,22,tcp,-,0.251813,0,0,RSTO,2,1,none,vt
1577413550.50447,CYHYPg4P4Cgv27cZs2,123.135.127.85,46494,181.209.79.85,22,tcp,-,0.288532,0,0,RSTO,2,1,none,vt
1577413555.580256,Cib7Mz31sWmwM1sAv8,123.135.127.85,46494,181.209.79.70,22,tcp,-,0.296309,0,0,RSTO,2,1,none,vt
1577413613.87899,C5Kd7xrWEvFncixMc,123.135.127.85,46494,181.209.189.244,22,tcp,-,0.277495,0,0,RSTO,2,1,none,vt
1577413614.795346,CaFHBO2l7xDfpcqRic,123.135.127.85,46494,181.209.189.45,22,tcp,-,0.299269,0,0,RSTO,2,1,none,vt
1577413697.222984,C4VQKw4RFsdVKhyTBf,123.135.127.85,46494,181.209.189.8,22,tcp,-,0.271395,0,0,RSTO,2,1,none,vt
1577413735.228931,CQ1Mjy1gZldrLGzGF5,123.135.127.85,46494,181.209.189.70,22,tcp,-,0.282731,0,0,RSTO,2,1,none,vt
1577414847.542449,C8rKxd3YgX9fRHl1Yc,123.135.127.85,46494,181.209.78.138,22,tcp,-,0.246431,0,0,RSTO,2,1,none,vt
1577414956.959466,CMhcra2RrJmVWClPh6,123.135.127.85,46494,181.209.78.97,22,tcp,-,0.280808,0,0,RSTO,2,1,none,vt
1577415120.902096,CeKdQq1F2GLWudGBfk,123.135.127.85,46494,181.209.188.244,22,tcp,-,0.254566,0,0,RSTO,2,1,none,vt
