ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,resp_pkts,anon_orig,anon_resp
2019-12-25T00:07:47.931014Z,CeQV7I2svNUXg1WTk8,123.135.127.85,58167,181.230.252.171,22,tcp,-,0.238731,0,0,RSTO,4,2,none,uva
2019-12-25T00:08:45.020603Z,CfbKWw3fL7oBXkaY6,123.135.127.85,58167,181.230.82.12,22,tcp,-,0.233227,0,0,RSTO,4,2,none,uva
2019-12-25T00:08:55.579930Z,C830Ay1xQeMsXhQCAk,123.135.127.85,58167,181.230.82.109,22,tcp,-,0.245924,0,0,RSTO,4,2,none,uva
2019-12-25T00:09:34.019285Z,CfV3s74Ylvz2afD92h,123.135.127.85,58167,181.230.230.52,22,tcp,-,0.236471,0,0,RSTO,4,2,none,uva
2019-12-25T00:10:05.212070Z,C378bu3W9bDt0xUPv3,123.135.127.85,58167,181.230.82.13,22,tcp,-,0.259193,0,0,RSTO,4,2,none,uva
2019-12-25T00:10:17.217109Z,CUjx4oT0ep9mESaV2,123.135.127.85,58167,181.230.82.19,22,tcp,-,0.241338,0,0,RSTO,4,2,none,uva
2019-12-25T00:17:34.144737Z,CxeDj14n6xIoXIQiS7,123.135.127.85,58167,181.230.26.113,22,tcp,-,0.240039,0,0,RSTO,4,2,none,uva
2019-12-25T00:18:11.665378Z,C2nmw63Kt2arLbiESk,123.135.127.85,58167,181.230.26.114,22,tcp,-,0.243665,0,0,RSTO,4,2,none,uva
2019-12-25T00:19:13.568830Z,CuaCYHpJi7P0zxaxa,123.135.127.85,58167,181.230.229.187,22,tcp,-,0.23419,0,0,RSTO,4,2,none,uva
2019-12-25T00:19:34.225903Z,Cqd2v64Cl5CmSYYBAe,123.135.127.85,58167,181.230.229.144,22,tcp,-,0.23666,0,0,RSTO,4,2,none,uva
